CustomerID,Age,Gender,Payment Method,Churn
46221,53,Female,PayPal,0
46222,57,Female,PayPal,0
46223,26,Female,PayPal,0
46224,31,Female,PayPal,0
46225,61,Female,PayPal,0
46226,26,Female,PayPal,0
46227,52,Female,PayPal,0
46228,63,Female,PayPal,0
46229,42,Female,PayPal,0
46230,60,Female,PayPal,0
46231,28,Female,PayPal,0
46232,66,Female,PayPal,0
46233,54,Female,PayPal,0
46234,44,Female,PayPal,0
46235,62,Female,PayPal,0
46236,60,Female,PayPal,0
46237,30,Female,PayPal,0
46238,43,Female,PayPal,0
46239,45,Female,PayPal,0
46240,34,Female,PayPal,0
46241,38,Female,PayPal,0
46242,24,Female,PayPal,0
46243,42,Female,PayPal,0
46244,70,Female,PayPal,0
46245,44,Female,PayPal,0
46246,27,Female,PayPal,0
46247,39,Female,PayPal,0
46248,25,Female,PayPal,0
46249,21,Female,PayPal,0
46250,44,Female,PayPal,0
46251,37,Female,PayPal,0
46252,21,Female,PayPal,0
46253,38,Female,PayPal,0
46254,56,Female,PayPal,0
46255,53,Female,PayPal,0
46256,68,Female,PayPal,0
46257,57,Female,PayPal,0
46258,27,Female,PayPal,0
46259,30,Female,PayPal,0
46260,42,Female,PayPal,0
46261,39,Female,PayPal,0
46262,27,Female,PayPal,0
46263,33,Female,PayPal,0
46264,62,Female,PayPal,0
46265,64,Female,PayPal,0
46266,29,Female,PayPal,0
46267,62,Female,PayPal,0
46268,51,Female,PayPal,0
46269,51,Female,PayPal,0
46270,24,Female,PayPal,0
46271,57,Female,PayPal,0
46272,53,Female,PayPal,0
46273,57,Female,PayPal,0
46274,42,Female,PayPal,0
46275,55,Female,PayPal,0
46276,65,Female,PayPal,0
46277,51,Female,PayPal,0
46278,40,Female,PayPal,0
46279,30,Female,PayPal,0
46280,56,Female,PayPal,0
46281,53,Female,PayPal,0
46282,46,Female,PayPal,0
46283,60,Female,PayPal,0
46284,57,Female,PayPal,0
46285,57,Female,PayPal,0
46286,29,Female,PayPal,0
46287,58,Female,PayPal,0
46288,45,Female,PayPal,0
46289,54,Female,PayPal,0
46290,28,Female,PayPal,0
46291,49,Female,PayPal,0
46292,39,Female,PayPal,0
46293,24,Female,PayPal,0
46294,70,Female,PayPal,0
46295,49,Female,PayPal,0
46296,27,Female,PayPal,0
46297,24,Female,PayPal,0
46298,46,Female,PayPal,0
46299,68,Female,PayPal,0
46300,60,Female,PayPal,0
46301,39,Female,PayPal,0
46302,36,Female,PayPal,0
46303,44,Female,PayPal,0
46304,18,Female,PayPal,0
46305,67,Female,PayPal,0
46306,64,Female,PayPal,0
46307,58,Female,PayPal,0
46308,37,Female,PayPal,0
46309,30,Female,PayPal,0
46310,22,Female,PayPal,0
46311,35,Female,PayPal,0
46312,25,Female,PayPal,0
46313,48,Female,PayPal,0
46314,21,Female,PayPal,0
46315,43,Female,PayPal,0
46316,37,Female,PayPal,0
46317,59,Female,PayPal,0
46318,39,Female,PayPal,0
46319,42,Female,PayPal,0
46320,57,Female,PayPal,0
46321,39,Female,PayPal,0
46322,56,Female,PayPal,0
46323,64,Female,PayPal,0
46324,68,Female,PayPal,0
46325,24,Female,PayPal,0
46326,41,Female,PayPal,0
46327,53,Female,PayPal,0
46328,48,Female,PayPal,0
46329,31,Female,PayPal,0
46330,29,Female,PayPal,0
46331,25,Female,PayPal,0
46332,26,Female,PayPal,0
46333,32,Female,PayPal,0
46334,29,Female,PayPal,0
46335,24,Female,PayPal,0
46336,55,Female,PayPal,0
46337,49,Female,PayPal,0
46338,32,Female,PayPal,0
46339,22,Female,PayPal,0
46340,47,Female,PayPal,0
46341,58,Female,PayPal,0
46342,62,Female,PayPal,0
46343,24,Female,PayPal,0
46344,38,Female,PayPal,0
46345,67,Female,PayPal,0
46346,39,Female,PayPal,0
46347,20,Female,PayPal,0
46348,67,Female,PayPal,0
46349,35,Female,PayPal,0
46350,60,Female,PayPal,0
46351,28,Female,PayPal,0
46352,53,Female,PayPal,0
46353,42,Female,PayPal,0
46354,44,Female,PayPal,0
46355,19,Female,PayPal,0
46356,37,Female,PayPal,0
46357,22,Female,PayPal,0
46358,70,Female,PayPal,0
46359,61,Female,PayPal,0
46360,64,Female,PayPal,0
46361,30,Female,PayPal,0
46362,25,Female,PayPal,0
46363,25,Female,PayPal,0
46364,42,Female,PayPal,0
46365,21,Female,PayPal,0
46366,27,Female,PayPal,0
46367,53,Female,PayPal,0
46368,64,Female,PayPal,0
46369,57,Female,PayPal,0
46370,44,Female,PayPal,0
46371,61,Female,PayPal,0
46372,50,Female,PayPal,0
46373,35,Female,PayPal,0
46374,29,Female,PayPal,0
46375,35,Female,PayPal,0
46376,22,Female,PayPal,0
46377,45,Female,PayPal,0
46378,27,Female,PayPal,0
46379,29,Female,PayPal,0
46380,29,Female,PayPal,0
46381,46,Female,PayPal,0
46382,32,Female,PayPal,0
46383,64,Female,PayPal,0
46384,45,Female,PayPal,0
46385,31,Female,PayPal,0
46386,46,Female,PayPal,0
46387,37,Female,PayPal,0
46388,62,Female,PayPal,0
46389,70,Female,PayPal,0
46390,67,Female,PayPal,0
46391,20,Female,PayPal,0
46392,54,Female,PayPal,0
46393,48,Female,PayPal,0
46394,60,Female,PayPal,0
46395,31,Female,PayPal,0
46396,22,Female,PayPal,0
46397,64,Female,PayPal,0
46398,60,Female,PayPal,0
46399,46,Female,PayPal,0
46400,54,Female,PayPal,0
46401,43,Female,PayPal,0
46402,31,Female,PayPal,0
46403,22,Female,PayPal,0
46404,42,Female,PayPal,0
46405,25,Female,PayPal,0
46406,31,Female,PayPal,0
46407,53,Female,PayPal,0
46408,69,Female,PayPal,1
46409,62,Female,PayPal,1
46410,34,Female,PayPal,1
46411,41,Female,PayPal,1
46412,67,Female,PayPal,1
46413,41,Female,PayPal,1
46414,65,Female,PayPal,1
46415,34,Female,PayPal,1
46416,56,Female,PayPal,1
46417,50,Female,PayPal,1
46418,61,Female,PayPal,1
46419,57,Female,PayPal,1
46420,41,Female,PayPal,1
46421,27,Female,PayPal,1
46422,49,Female,PayPal,1
46423,45,Female,PayPal,1
46424,44,Female,PayPal,1
46425,61,Female,PayPal,1
46426,50,Female,PayPal,1
46427,54,Female,PayPal,1
46428,43,Female,PayPal,1
46429,26,Female,PayPal,1
46430,42,Female,PayPal,1
46431,18,Female,PayPal,1
46432,20,Female,PayPal,1
46433,20,Female,PayPal,1
46434,20,Female,PayPal,1
46435,50,Female,PayPal,1
46436,61,Female,PayPal,1
46437,35,Female,PayPal,1
46438,19,Female,PayPal,1
46439,21,Female,PayPal,1
46440,32,Female,PayPal,1
46441,36,Female,PayPal,1
46442,59,Female,PayPal,1
46443,36,Female,PayPal,1
46444,30,Female,PayPal,1
46445,60,Female,PayPal,1
46446,34,Female,PayPal,1
46447,41,Female,PayPal,1
46448,32,Female,PayPal,1
46449,67,Female,PayPal,1
46450,62,Female,PayPal,1
46451,40,Female,PayPal,1
46452,68,Female,PayPal,1
46453,45,Female,PayPal,1
46454,63,Female,PayPal,1
46455,42,Female,PayPal,1
46456,40,Female,PayPal,1
46457,66,Female,PayPal,1
46458,54,Female,PayPal,1
46459,67,Female,PayPal,1
46460,46,Female,PayPal,1
46461,65,Female,PayPal,1
46462,20,Female,PayPal,1
46463,20,Female,PayPal,1
46464,33,Female,PayPal,1
46465,64,Female,PayPal,1
46466,31,Female,PayPal,1
46467,28,Female,PayPal,1
46468,40,Female,PayPal,1
46469,46,Female,PayPal,1
46470,27,Female,PayPal,1
46471,42,Female,PayPal,1
46472,40,Female,PayPal,1
46473,32,Female,PayPal,1
46474,57,Female,PayPal,1
46475,31,Female,PayPal,1
46476,43,Female,PayPal,1
46477,69,Female,PayPal,1
46478,22,Female,PayPal,1
46479,21,Female,PayPal,1
46480,65,Female,PayPal,1
46481,63,Female,PayPal,1
46482,36,Female,PayPal,1
46483,42,Female,PayPal,1
46484,18,Female,PayPal,1
46485,46,Female,PayPal,1
46486,23,Female,PayPal,1
46487,67,Female,PayPal,1
46488,37,Female,PayPal,1
46489,30,Female,PayPal,1
46490,61,Female,PayPal,1
46491,22,Female,PayPal,1
46492,38,Female,PayPal,1
46493,29,Female,PayPal,1
46494,69,Female,PayPal,1
46495,26,Female,PayPal,1
46496,49,Female,PayPal,1
46497,19,Female,PayPal,1
46498,56,Female,PayPal,1
46499,51,Female,PayPal,1
46500,68,Female,PayPal,1
46501,41,Female,PayPal,1
46502,26,Female,PayPal,1
46503,42,Female,PayPal,1
46504,70,Female,PayPal,1
46505,31,Female,PayPal,1
46506,30,Female,PayPal,1
46507,42,Female,PayPal,1
46508,56,Female,PayPal,1
46509,31,Female,PayPal,1
46510,43,Female,PayPal,1
46511,59,Female,PayPal,1
46512,35,Female,PayPal,1
46513,63,Female,PayPal,1
46514,39,Female,PayPal,1
46515,37,Female,PayPal,1
46516,70,Female,PayPal,1
46517,51,Female,PayPal,1
46518,47,Female,PayPal,1
46519,22,Female,PayPal,1
46520,47,Female,PayPal,1
46521,52,Female,PayPal,1
46522,53,Female,PayPal,1
46523,61,Female,PayPal,1
46524,62,Female,PayPal,1
46525,51,Female,PayPal,1
46526,66,Female,PayPal,1
46527,55,Female,PayPal,1
46528,44,Female,PayPal,1
46529,64,Female,PayPal,1
46530,70,Female,PayPal,1
46531,49,Female,PayPal,1
46532,69,Female,PayPal,1
46533,54,Female,PayPal,1
46534,21,Female,PayPal,1
46535,24,Female,PayPal,1
46536,22,Female,PayPal,1
46537,54,Female,PayPal,1
46538,20,Female,PayPal,1
46539,45,Female,PayPal,1
46540,18,Female,PayPal,1
46541,63,Female,PayPal,1
46542,23,Female,PayPal,1
46543,53,Female,PayPal,1
46544,34,Female,PayPal,1
46545,66,Female,PayPal,1
46546,23,Female,PayPal,1
46547,45,Female,PayPal,1
46548,35,Female,PayPal,1
46549,32,Female,PayPal,1
46550,67,Female,PayPal,1
46551,63,Female,PayPal,1
46552,24,Female,PayPal,1
46553,28,Female,PayPal,1
46554,23,Female,PayPal,1
46555,26,Female,PayPal,1
46556,70,Female,PayPal,1
46557,19,Female,PayPal,1
46558,58,Female,PayPal,1
46559,50,Female,PayPal,1
46560,47,Female,PayPal,1
46561,38,Female,PayPal,1
46562,27,Female,PayPal,1
46563,22,Female,PayPal,1
46564,36,Female,PayPal,1
46565,46,Female,PayPal,1
46566,63,Female,PayPal,1
46567,68,Female,PayPal,1
46568,58,Female,PayPal,1
46569,52,Female,PayPal,1
46570,66,Female,PayPal,1
46571,42,Female,PayPal,1
46572,65,Female,PayPal,1
46573,37,Female,PayPal,1
46574,55,Female,PayPal,1
46575,62,Female,PayPal,1
46576,24,Female,PayPal,1
46577,32,Female,PayPal,1
46578,60,Female,PayPal,1
46579,36,Female,PayPal,1
46580,40,Female,PayPal,1
46581,57,Female,PayPal,1
46582,52,Female,PayPal,1
46583,49,Female,PayPal,1
46584,24,Female,PayPal,1
46585,59,Female,PayPal,1
46586,20,Female,PayPal,1
46587,41,Female,PayPal,1
46588,50,Female,PayPal,1
46589,31,Female,PayPal,1
46590,34,Female,PayPal,1
46591,59,Female,PayPal,1
46592,65,Female,PayPal,1
46593,21,Female,PayPal,1
46594,50,Female,PayPal,1
46595,34,Female,PayPal,1
46596,63,Female,PayPal,1
46597,32,Female,PayPal,1
46598,26,Female,PayPal,1
46599,55,Female,PayPal,1
46600,42,Female,PayPal,1
46601,47,Female,PayPal,1
46602,26,Female,PayPal,1
46603,56,Female,PayPal,1
46604,54,Female,PayPal,1
46605,57,Female,PayPal,1
46606,58,Female,PayPal,1
46607,43,Female,PayPal,1
46608,33,Female,PayPal,1
46609,47,Female,PayPal,1
46610,58,Female,PayPal,1
46611,29,Female,PayPal,1
46612,69,Female,PayPal,1
46613,26,Female,PayPal,1
46614,43,Female,PayPal,1
46615,20,Female,PayPal,1
46616,43,Female,PayPal,1
46617,54,Female,PayPal,1
46618,62,Female,PayPal,1
46619,28,Female,PayPal,1
46620,48,Female,PayPal,1
46621,66,Female,PayPal,1
46622,49,Female,PayPal,1
46623,43,Female,PayPal,1
46624,34,Female,PayPal,1
46625,62,Female,PayPal,1
46626,43,Female,PayPal,1
46627,20,Female,PayPal,1
46628,56,Female,PayPal,1
46629,31,Female,PayPal,1
46630,62,Female,PayPal,1
46631,58,Female,PayPal,1
46632,66,Female,PayPal,1
46633,18,Female,PayPal,1
46634,42,Female,PayPal,1
46635,60,Female,PayPal,1
46636,32,Female,PayPal,1
46637,49,Female,PayPal,1
46638,67,Female,PayPal,1
46639,26,Female,PayPal,1
46640,51,Female,PayPal,1
46641,29,Female,PayPal,1
46642,29,Female,PayPal,1
46643,39,Female,PayPal,1
46644,66,Female,PayPal,1
46645,69,Female,PayPal,1
46646,21,Female,PayPal,1
46647,21,Female,PayPal,1
46648,40,Female,PayPal,1
46649,54,Female,PayPal,1
46650,28,Female,PayPal,1
46651,48,Female,PayPal,1
46652,35,Female,PayPal,1
46653,27,Female,PayPal,1
46654,41,Female,PayPal,1
46655,57,Female,PayPal,1
46656,60,Female,PayPal,1
46657,59,Female,PayPal,1
46658,21,Female,PayPal,1
46659,29,Female,PayPal,1
46660,66,Female,PayPal,1
46661,18,Female,PayPal,1
46662,20,Female,PayPal,1
46663,21,Female,PayPal,1
46664,22,Female,PayPal,1
46665,52,Female,PayPal,1
46666,66,Female,PayPal,1
46667,48,Female,PayPal,1
46668,57,Female,PayPal,1
46669,21,Female,PayPal,1
46670,23,Female,PayPal,1
46671,66,Female,PayPal,1
46672,53,Female,PayPal,1
46673,49,Female,PayPal,1
46674,57,Female,PayPal,1
46675,29,Female,PayPal,1
46676,53,Female,PayPal,1
46677,62,Female,PayPal,1
46678,69,Female,PayPal,1
46679,48,Female,PayPal,1
46680,37,Female,PayPal,1
46681,23,Female,PayPal,1
46682,62,Female,PayPal,1
46683,24,Female,PayPal,1
46684,29,Female,PayPal,1
46685,31,Female,PayPal,1
46686,18,Female,PayPal,1
46687,43,Female,PayPal,1
46688,55,Female,PayPal,1
46689,54,Female,PayPal,1
46690,65,Female,PayPal,1
46691,54,Female,PayPal,1
46692,52,Female,PayPal,1
46693,45,Female,PayPal,1
46694,39,Female,PayPal,1
46695,26,Female,PayPal,1
46696,68,Female,PayPal,1
46697,40,Female,PayPal,1
46698,52,Female,PayPal,1
46699,69,Female,PayPal,1
46700,62,Female,PayPal,1
46701,59,Female,PayPal,1
46702,33,Female,PayPal,1
46703,39,Female,PayPal,1
46704,25,Female,PayPal,1
46705,47,Female,PayPal,1
46706,59,Female,PayPal,1
46707,56,Female,PayPal,1
46708,43,Female,PayPal,1
46709,64,Female,PayPal,1
46710,34,Female,PayPal,1
46711,19,Female,PayPal,1
46712,29,Female,PayPal,1
46713,52,Female,PayPal,1
46714,34,Female,PayPal,1
46715,50,Female,PayPal,1
46716,61,Female,PayPal,1
46717,30,Female,PayPal,1
46718,29,Female,PayPal,1
46719,65,Female,PayPal,1
46720,19,Female,PayPal,1
46721,20,Female,PayPal,1
46722,70,Female,PayPal,1
46723,28,Female,PayPal,1
46724,23,Female,PayPal,1
46725,48,Female,PayPal,1
46726,61,Female,PayPal,1
46727,33,Female,PayPal,1
46728,33,Female,PayPal,1
46729,23,Female,PayPal,1
46730,39,Female,PayPal,1
46731,31,Female,PayPal,1
46732,51,Female,PayPal,1
46733,34,Female,PayPal,1
46734,36,Female,PayPal,1
46735,65,Female,PayPal,1
46736,49,Female,PayPal,1
46737,25,Female,PayPal,1
46738,59,Female,PayPal,1
46739,69,Female,PayPal,1
46740,34,Female,PayPal,1
46741,47,Female,PayPal,1
46742,19,Female,PayPal,1
46743,34,Female,PayPal,1
46744,68,Female,PayPal,1
46745,44,Female,PayPal,1
46746,47,Female,PayPal,1
46747,22,Female,PayPal,1
46748,54,Female,PayPal,1
46749,31,Female,PayPal,1
46750,31,Female,PayPal,1
46751,28,Female,PayPal,1
46752,31,Female,PayPal,1
46753,32,Female,PayPal,1
46754,24,Female,PayPal,1
46755,56,Female,PayPal,1
46756,63,Female,PayPal,1
46757,69,Female,PayPal,1
46758,67,Female,PayPal,1
46759,64,Female,PayPal,1
46760,39,Female,PayPal,1
46761,64,Female,PayPal,1
46762,29,Female,PayPal,1
46763,33,Female,PayPal,1
46764,57,Female,PayPal,1
46765,60,Female,PayPal,1
46766,64,Female,PayPal,1
46767,20,Female,PayPal,1
46768,33,Female,PayPal,1
46769,64,Female,PayPal,1
46770,52,Female,PayPal,1
46771,69,Female,PayPal,1
46772,54,Female,PayPal,1
46773,67,Female,PayPal,1
46774,47,Female,PayPal,1
46775,51,Female,PayPal,1
46776,26,Female,PayPal,1
46777,68,Female,PayPal,1
46778,24,Female,PayPal,1
46779,40,Female,PayPal,1
46780,46,Female,PayPal,1
46781,66,Female,PayPal,1
46782,60,Female,PayPal,1
46783,32,Female,PayPal,1
46784,48,Female,PayPal,1
46785,40,Female,PayPal,1
46786,54,Female,PayPal,1
46787,67,Female,PayPal,1
46788,51,Female,PayPal,1
46789,52,Female,PayPal,1
46790,45,Female,PayPal,1
46791,34,Female,PayPal,1
46792,46,Female,PayPal,1
46793,57,Female,PayPal,1
46794,68,Female,PayPal,1
46795,54,Female,PayPal,1
46796,49,Female,PayPal,1
46797,49,Female,PayPal,1
46798,60,Female,PayPal,1
46799,21,Female,PayPal,1
46800,32,Female,PayPal,1
46801,37,Female,PayPal,1
46802,65,Female,PayPal,1
46803,43,Female,PayPal,1
46804,48,Female,PayPal,1
46805,44,Female,PayPal,1
46806,25,Female,PayPal,1
46807,20,Female,PayPal,1
46808,65,Female,PayPal,1
46809,62,Female,PayPal,1
46810,28,Female,PayPal,1
46811,28,Female,PayPal,1
46812,68,Female,PayPal,1
46813,36,Female,PayPal,1
46814,20,Female,PayPal,1
46815,21,Female,PayPal,1
46816,63,Female,PayPal,1
46817,23,Female,PayPal,1
46818,43,Female,PayPal,1
46819,57,Female,PayPal,1
46820,36,Female,PayPal,1
46821,36,Female,PayPal,1
46822,22,Female,PayPal,1
46823,47,Female,PayPal,1
46824,30,Female,PayPal,1
46825,26,Female,PayPal,1
46826,61,Female,PayPal,1
46827,69,Female,PayPal,1
46828,62,Female,PayPal,1
46829,20,Female,PayPal,1
46830,50,Female,PayPal,1
46831,67,Female,PayPal,1
46832,52,Female,PayPal,1
46833,28,Female,PayPal,1
46834,51,Female,PayPal,1
46835,63,Female,PayPal,1
46836,66,Female,PayPal,1
46837,32,Female,PayPal,1
46838,62,Female,PayPal,1
46839,46,Female,PayPal,1
46840,35,Female,PayPal,1
46841,57,Female,PayPal,1
46842,21,Female,PayPal,1
46843,41,Female,PayPal,1
46844,22,Female,PayPal,1
46845,26,Female,PayPal,1
46846,48,Female,PayPal,1
46847,64,Female,PayPal,1
46848,40,Female,PayPal,1
46849,41,Female,PayPal,1
46850,25,Female,PayPal,1
46851,64,Female,PayPal,1
46852,37,Female,PayPal,1
46853,44,Female,PayPal,1
46854,42,Female,PayPal,1
46855,48,Female,PayPal,1
46856,57,Female,PayPal,1
46857,32,Female,PayPal,1
46858,20,Female,PayPal,1
46859,39,Female,PayPal,1
46860,36,Female,PayPal,1
46861,44,Female,PayPal,1
46862,53,Female,PayPal,1
46863,41,Female,PayPal,1
46864,23,Female,PayPal,1
46865,21,Female,PayPal,1
46866,20,Female,PayPal,1
46867,52,Female,PayPal,1
46868,65,Female,PayPal,1
46869,29,Female,PayPal,1
46870,60,Female,PayPal,1
46871,19,Female,PayPal,1
46872,60,Female,PayPal,1
46873,25,Female,PayPal,1
46874,46,Female,PayPal,1
46875,39,Female,PayPal,1
46876,30,Female,PayPal,1
46877,24,Female,PayPal,1
46878,46,Female,PayPal,1
46879,39,Female,PayPal,1
46880,21,Female,PayPal,1
46881,27,Female,PayPal,1
46882,41,Female,PayPal,1
46883,63,Female,PayPal,1
46884,67,Female,PayPal,1
46885,23,Female,PayPal,1
46886,49,Female,PayPal,1
46887,20,Female,PayPal,1
46888,49,Female,PayPal,1
46889,21,Female,PayPal,1
46890,24,Female,PayPal,1
46891,43,Female,PayPal,1
46892,66,Female,PayPal,1
46893,18,Female,PayPal,1
46894,68,Female,PayPal,1
46895,42,Female,PayPal,1
46896,31,Female,PayPal,1
46897,39,Female,PayPal,1
46898,49,Female,PayPal,1
46899,29,Female,PayPal,1
46900,30,Female,PayPal,1
46901,23,Female,PayPal,1
46902,43,Female,PayPal,1
46903,21,Female,PayPal,1
46904,39,Female,PayPal,1
46905,44,Female,PayPal,1
46906,27,Female,PayPal,1
46907,35,Female,PayPal,1
46908,38,Female,PayPal,1
46909,30,Female,PayPal,1
46910,54,Female,PayPal,1
46911,68,Female,PayPal,1
46912,67,Female,PayPal,1
46913,64,Female,PayPal,1
46914,52,Female,PayPal,1
46915,48,Female,PayPal,1
46916,61,Female,PayPal,1
46917,44,Female,PayPal,1
46918,43,Female,PayPal,1
46919,47,Female,PayPal,1
46920,66,Female,PayPal,1
46921,29,Female,PayPal,1
46922,60,Female,PayPal,1
46923,43,Female,PayPal,1
46924,67,Female,PayPal,1
46925,22,Female,PayPal,1
46926,53,Female,PayPal,1
46927,35,Female,PayPal,1
46928,36,Female,PayPal,1
46929,51,Female,PayPal,1
46930,59,Female,PayPal,1
46931,51,Female,PayPal,1
46932,54,Female,PayPal,1
46933,47,Female,PayPal,1
46934,60,Female,PayPal,1
46935,64,Female,PayPal,1
46936,60,Female,PayPal,1
46937,65,Female,PayPal,1
46938,22,Female,PayPal,1
46939,38,Female,PayPal,1
46940,21,Female,PayPal,1
46941,48,Female,PayPal,1
46942,22,Female,PayPal,1
46943,46,Female,PayPal,1
46944,26,Female,PayPal,1
46945,30,Female,PayPal,1
46946,63,Female,PayPal,1
46947,34,Female,PayPal,1
46948,19,Female,PayPal,1
46949,20,Female,PayPal,1
46950,60,Female,PayPal,1
46951,70,Female,PayPal,1
46952,50,Female,PayPal,1
46953,55,Female,PayPal,1
46954,39,Female,PayPal,1
46955,20,Female,PayPal,1
46956,60,Female,PayPal,1
46957,59,Female,PayPal,1
46958,58,Female,PayPal,1
46959,52,Female,PayPal,1
46960,65,Female,PayPal,1
46961,18,Female,PayPal,1
46962,63,Female,PayPal,1
46963,70,Female,PayPal,1
46964,28,Female,PayPal,1
46965,44,Female,PayPal,1
46966,29,Female,PayPal,1
46967,29,Female,PayPal,1
46968,56,Female,PayPal,1
46969,36,Female,PayPal,1
46970,68,Female,PayPal,1
46971,61,Female,PayPal,1
46972,29,Female,PayPal,1
46973,41,Female,PayPal,1
46974,57,Female,PayPal,1
46975,54,Female,PayPal,1
46976,45,Female,PayPal,1
46977,42,Female,PayPal,1
46978,46,Female,PayPal,1
46979,57,Female,PayPal,1
46980,23,Female,PayPal,1
46981,25,Female,PayPal,1
46982,33,Female,PayPal,1
46983,38,Female,PayPal,1
46984,43,Female,PayPal,1
46985,38,Female,PayPal,1
46986,65,Female,PayPal,1
46987,18,Female,PayPal,1
46988,70,Female,PayPal,1
46989,30,Female,PayPal,1
46990,28,Female,PayPal,1
46991,62,Female,PayPal,1
46992,56,Female,PayPal,1
46993,68,Female,PayPal,1
46994,48,Female,PayPal,1
46995,52,Female,PayPal,1
46996,20,Female,PayPal,1
46997,47,Female,PayPal,1
46998,40,Female,PayPal,1
46999,50,Female,PayPal,1
47000,30,Female,PayPal,1
47001,25,Female,PayPal,1
47002,43,Female,PayPal,1
47003,35,Female,PayPal,1
47004,50,Female,PayPal,1
47005,53,Female,PayPal,1
47006,39,Female,PayPal,1
47007,61,Female,PayPal,1
47008,32,Female,PayPal,1
47009,62,Female,PayPal,1
47010,33,Female,PayPal,1
47011,44,Female,PayPal,1
47012,40,Female,PayPal,1
47013,70,Female,PayPal,1
47014,62,Female,PayPal,1
47015,54,Female,PayPal,1
47016,35,Female,PayPal,1
47017,68,Female,PayPal,1
47018,65,Female,PayPal,1
47019,41,Female,PayPal,1
47020,26,Female,PayPal,1
47021,42,Female,PayPal,1
47022,30,Female,PayPal,1
47023,51,Female,PayPal,1
47024,18,Female,PayPal,1
47025,35,Female,PayPal,1
47026,48,Female,PayPal,1
47027,19,Female,PayPal,1
47028,30,Female,PayPal,1
47029,56,Female,PayPal,1
47030,68,Female,PayPal,1
47031,44,Female,PayPal,1
47032,56,Female,PayPal,1
47033,34,Female,PayPal,1
47034,20,Female,PayPal,1
47035,54,Female,PayPal,1
47036,23,Female,PayPal,1
47037,33,Female,PayPal,1
47038,33,Female,PayPal,1
47039,67,Female,PayPal,1
47040,21,Female,PayPal,1
47041,68,Female,PayPal,1
47042,38,Female,PayPal,1
47043,33,Female,PayPal,1
47044,19,Female,PayPal,1
47045,46,Female,PayPal,1
47046,62,Female,PayPal,1
47047,51,Female,PayPal,1
47048,55,Female,PayPal,1
47049,34,Female,PayPal,1
47050,62,Female,PayPal,1
47051,59,Female,PayPal,1
47052,42,Female,PayPal,1
47053,65,Female,PayPal,1
47054,37,Female,PayPal,1
47055,40,Female,PayPal,1
47056,48,Female,PayPal,1
47057,46,Female,PayPal,1
47058,22,Female,PayPal,1
47059,55,Female,PayPal,1
47060,67,Female,PayPal,1
47061,58,Female,PayPal,1
47062,40,Female,PayPal,1
47063,64,Female,PayPal,1
47064,62,Female,PayPal,1
47065,31,Female,PayPal,1
47066,35,Female,PayPal,1
47067,67,Female,PayPal,1
47068,59,Female,PayPal,1
47069,30,Female,PayPal,1
47070,47,Female,PayPal,1
47071,20,Female,PayPal,1
47072,66,Female,PayPal,1
47073,56,Female,PayPal,1
47074,54,Female,PayPal,1
47075,19,Female,PayPal,1
47076,62,Female,PayPal,1
47077,38,Female,PayPal,1
47078,44,Female,PayPal,1
47079,65,Female,PayPal,1
47080,33,Female,PayPal,1
47081,68,Female,PayPal,1
47082,26,Female,PayPal,1
47083,34,Female,PayPal,1
47084,61,Female,PayPal,1
47085,68,Female,PayPal,1
47086,19,Female,PayPal,1
47087,51,Female,PayPal,1
47088,58,Female,PayPal,1
47089,20,Female,PayPal,1
47090,65,Female,PayPal,1
47091,49,Female,PayPal,1
47092,58,Female,PayPal,1
47093,23,Female,PayPal,1
47094,29,Female,PayPal,1
47095,66,Female,PayPal,1
47096,39,Female,PayPal,1
47097,69,Female,PayPal,1
47098,18,Female,PayPal,1
47099,42,Female,PayPal,1
47100,56,Female,PayPal,1
47101,27,Female,PayPal,1
47102,48,Female,PayPal,1
47103,67,Female,PayPal,1
47104,51,Female,PayPal,1
47105,57,Female,PayPal,1
47106,60,Female,PayPal,1
47107,61,Female,PayPal,1
47108,45,Female,PayPal,1
47109,62,Female,PayPal,1
47110,36,Female,PayPal,1
47111,53,Female,PayPal,1
47112,32,Female,PayPal,1
47113,23,Female,PayPal,1
47114,40,Female,PayPal,1
47115,46,Female,PayPal,1
47116,66,Female,PayPal,1
47117,68,Female,PayPal,1
47118,39,Female,PayPal,1
47119,39,Female,PayPal,1
47120,65,Female,PayPal,1
47121,25,Female,PayPal,1
47122,55,Female,PayPal,1
47123,62,Female,PayPal,1
47124,55,Female,PayPal,1
47125,40,Female,PayPal,1
47126,68,Female,PayPal,1
47127,43,Female,PayPal,1
47128,41,Female,PayPal,1
47129,39,Female,PayPal,1
47130,60,Female,PayPal,1
47131,29,Female,PayPal,1
47132,38,Female,PayPal,1
47133,69,Female,PayPal,1
47134,61,Female,PayPal,1
47135,33,Female,PayPal,1
47136,49,Female,PayPal,1
47137,62,Female,PayPal,1
47138,61,Female,PayPal,1
47139,41,Female,PayPal,1
47140,20,Female,PayPal,1
47141,45,Female,PayPal,1
47142,46,Female,PayPal,1
47143,57,Female,PayPal,1
47144,47,Female,PayPal,1
47145,42,Female,PayPal,1
47146,54,Female,PayPal,1
47147,46,Female,PayPal,1
47148,47,Female,PayPal,1
47149,51,Female,PayPal,1
47150,68,Female,PayPal,1
47151,66,Female,PayPal,1
